RealTimestamp,ElapsedSeconds,TopLeft(kg),TopRight(kg),BottomLeft(kg),BottomRight(kg),TotalWeight(kg),CoPX(cm),CoPY(cm)
30:33.0,18.126,9.26,10.51,24.64,24.22,79.45,0,-0.19
30:33.0,18.133,9.3,10.61,24.72,24.23,79.69,0,-0.21
30:33.0,18.139,9.3,10.61,24.72,24.23,79.69,0,-0.21
30:33.0,18.15,9.3,10.6,24.6,24.25,79.58,0.04,-0.22
30:33.1,18.16,9.26,10.61,24.64,24.3,79.64,0.06,-0.2
30:33.1,18.17,9.26,10.61,24.64,24.3,79.64,0.06,-0.2
30:33.1,18.179,9.35,10.54,24.58,24.2,79.49,0,-0.22
30:33.1,18.195,9.41,10.56,24.55,24.08,79.43,-0.04,-0.26
30:33.1,18.204,9.41,10.56,24.55,24.08,79.43,-0.04,-0.26
30:33.1,18.211,9.39,10.64,24.47,24.03,79.36,0,-0.29
30:33.1,18.221,9.39,10.64,24.47,24.03,79.36,0,-0.29
30:33.1,18.234,9.44,10.54,24.44,24.03,79.28,-0.04,-0.28
30:33.1,18.241,9.44,10.68,24.45,24.07,79.47,0.01,-0.31
30:33.1,18.251,9.44,10.68,24.45,24.07,79.47,0.01,-0.31
30:33.2,18.265,9.45,10.7,24.37,23.96,79.31,0.01,-0.33
30:33.2,18.275,9.5,10.67,24.33,23.96,79.29,-0.01,-0.34
30:33.2,18.283,9.5,10.67,24.33,23.96,79.29,-0.01,-0.34
30:33.2,18.293,9.52,10.7,24.32,23.88,79.25,-0.02,-0.37
30:33.2,18.302,9.52,10.7,24.32,23.88,79.25,-0.02,-0.37
30:33.2,18.324,9.6,10.76,24.28,23.91,79.37,-0.01,-0.4
30:33.2,18.325,9.54,10.79,24.34,23.92,79.41,0,-0.39
30:33.2,18.336,9.54,10.79,24.34,23.92,79.41,0,-0.39
30:33.2,18.342,9.65,10.77,24.33,23.91,79.48,-0.04,-0.41
30:33.2,18.354,9.66,10.81,24.32,23.89,79.5,-0.03,-0.42
30:33.3,18.366,9.66,10.81,24.32,23.89,79.5,-0.03,-0.42
30:33.3,18.374,9.72,10.84,24.23,23.85,79.46,-0.02,-0.46
30:33.3,18.385,9.72,10.84,24.14,23.85,79.37,0,-0.47
30:33.3,18.393,9.68,10.78,24.14,23.77,79.19,-0.03,-0.45
30:33.3,18.408,9.72,10.88,24.16,23.69,79.27,-0.04,-0.49
30:33.3,18.415,9.72,10.88,24.16,23.69,79.27,-0.04,-0.49
30:33.3,18.425,9.75,10.83,24.11,23.74,79.25,-0.03,-0.49
30:33.3,18.435,9.72,10.86,24.08,23.74,79.22,0,-0.49
30:33.3,18.445,9.72,10.86,24.08,23.74,79.22,0,-0.49
30:33.3,18.454,9.82,10.87,24.11,23.76,79.38,-0.04,-0.51
30:33.4,18.47,9.74,10.86,24.11,23.77,79.3,-0.01,-0.49
30:33.4,18.477,9.74,10.86,24.11,23.77,79.3,-0.01,-0.49
30:33.4,18.486,9.85,10.91,24.06,23.72,79.36,-0.03,-0.54
30:33.4,18.496,9.85,10.91,24.06,23.72,79.36,-0.03,-0.54
30:33.4,18.506,9.82,10.92,24.13,23.75,79.44,-0.03,-0.52
30:33.4,18.516,9.87,10.92,24.05,23.81,79.47,0,-0.54
30:33.4,18.526,9.87,10.92,24.05,23.81,79.47,0,-0.54
30:33.4,18.536,10.01,11.04,23.98,23.7,79.56,-0.02,-0.62
30:33.4,18.546,10.01,11.04,23.98,23.7,79.56,-0.02,-0.62
30:33.5,18.556,9.96,10.99,23.94,23.69,79.41,-0.01,-0.6
30:33.5,18.566,10.04,11.04,23.94,23.64,79.49,-0.04,-0.64
30:33.5,18.576,10.04,11.04,23.94,23.64,79.49,-0.04,-0.64
30:33.5,18.586,10.01,11.02,23.83,23.51,79.2,-0.04,-0.65
30:33.5,18.597,10.06,11.04,23.84,23.46,79.23,-0.07,-0.67
30:33.5,18.607,10.06,11.04,23.84,23.46,79.23,-0.07,-0.67
30:33.5,18.617,10.16,11.11,23.8,23.4,79.3,-0.08,-0.73
30:33.5,18.627,10.27,11.1,23.81,23.4,79.4,-0.12,-0.75
30:33.5,18.645,10.27,11.1,23.81,23.4,79.4,-0.12,-0.75
30:33.5,18.654,10.24,11.2,23.71,23.28,79.26,-0.09,-0.79
30:33.6,18.665,10.24,11.2,23.71,23.28,79.26,-0.09,-0.79
30:33.6,18.673,10.4,11.18,23.63,23.26,79.28,-0.13,-0.83
30:33.6,18.682,10.5,11.26,23.58,23.23,79.4,-0.13,-0.89
30:33.6,18.691,10.5,11.26,23.58,23.23,79.4,-0.13,-0.89
30:33.6,18.699,10.48,11.29,23.57,23.15,79.32,-0.13,-0.9
30:33.6,18.718,10.52,11.38,23.5,23.11,79.34,-0.11,-0.95
30:33.6,18.719,10.52,11.38,23.5,23.11,79.34,-0.11,-0.95
30:33.6,18.73,10.65,11.39,23.51,23.05,79.43,-0.16,-0.98
30:33.6,18.748,10.65,11.39,23.51,23.05,79.43,-0.16,-0.98
30:33.6,18.75,10.66,11.46,23.43,22.94,79.32,-0.16,-1.02
30:33.7,18.76,10.74,11.47,23.44,22.93,79.41,-0.18,-1.04
30:33.7,18.774,10.74,11.47,23.44,22.93,79.41,-0.18,-1.04
30:33.7,18.781,10.85,11.41,23.32,22.88,79.29,-0.21,-1.08
30:33.7,18.791,10.84,11.58,23.34,22.96,79.54,-0.14,-1.1
30:33.7,18.805,10.84,11.58,23.34,22.96,79.54,-0.14,-1.1
30:33.7,18.811,10.89,11.57,23.39,22.86,79.53,-0.2,-1.12
30:33.7,18.821,10.89,11.57,23.39,22.86,79.53,-0.2,-1.12
30:33.7,18.835,10.91,11.49,23.38,22.87,79.47,-0.23,-1.1
30:33.7,18.841,10.96,11.54,23.38,22.82,79.52,-0.24,-1.13
30:33.8,18.856,10.96,11.54,23.38,22.82,79.52,-0.24,-1.13
30:33.8,18.865,10.93,11.5,23.31,22.79,79.36,-0.23,-1.13
30:33.8,18.874,11.01,11.48,23.42,22.73,79.46,-0.31,-1.13
30:33.8,18.882,11.01,11.48,23.42,22.73,79.46,-0.31,-1.13
30:33.8,18.893,10.96,11.53,23.41,22.75,79.47,-0.28,-1.13
30:33.8,18.902,10.95,11.53,23.32,22.68,79.31,-0.27,-1.15
30:33.8,18.912,10.95,11.53,23.32,22.68,79.31,-0.27,-1.15
30:33.8,18.922,10.91,11.43,23.37,22.73,79.27,-0.28,-1.11
30:33.8,18.936,10.91,11.43,23.37,22.73,79.27,-0.28,-1.11
30:33.8,18.943,10.79,11.37,23.45,22.76,79.2,-0.28,-1.05
30:33.8,18.952,10.74,11.39,23.36,22.79,79.11,-0.22,-1.05
30:33.9,18.967,10.74,11.39,23.36,22.79,79.11,-0.22,-1.05
30:33.9,18.973,10.78,11.41,23.49,22.87,79.38,-0.25,-1.04
30:33.9,18.983,10.78,11.41,23.49,22.87,79.38,-0.25,-1.04
30:33.9,18.996,10.7,11.32,23.54,22.94,79.33,-0.24,-0.99
30:33.9,19.01,10.68,11.34,23.51,22.95,79.31,-0.22,-0.99
30:33.9,19.018,10.68,11.34,23.51,22.95,79.31,-0.22,-0.99
30:33.9,19.027,10.72,11.39,23.59,23.02,79.55,-0.22,-0.99
30:33.9,19.036,10.73,11.38,23.6,23.08,79.62,-0.21,-0.99
30:33.9,19.044,10.73,11.38,23.6,23.08,79.62,-0.21,-0.99
30:34.0,19.063,10.76,11.45,23.57,22.97,79.58,-0.22,-1.03
30:34.0,19.064,10.71,11.39,23.6,23.01,79.54,-0.22,-0.99
30:34.0,19.075,10.71,11.39,23.6,23.01,79.54,-0.22,-0.99
30:34.0,19.084,10.77,11.39,23.58,22.97,79.54,-0.25,-1.01
30:34.0,19.093,10.77,11.39,23.58,22.97,79.54,-0.25,-1.01
30:34.0,19.108,10.73,11.39,23.54,22.99,79.48,-0.22,-1.01
30:34.0,19.116,10.66,11.35,23.5,23.03,79.37,-0.18,-0.98
30:34.0,19.127,10.66,11.35,23.5,23.03,79.37,-0.18,-0.98
30:34.0,19.135,10.66,11.41,23.58,23.03,79.51,-0.19,-0.99
30:34.0,19.145,10.59,11.37,23.55,23.06,79.4,-0.16,-0.96
30:34.0,19.155,10.59,11.37,23.55,23.06,79.4,-0.16,-0.96
30:34.1,19.165,10.72,11.49,23.63,23.11,79.78,-0.17,-1
30:34.1,19.175,10.72,11.49,23.63,23.11,79.78,-0.17,-1
30:34.1,19.185,10.56,11.35,23.58,23.04,79.36,-0.17,-0.95
30:34.1,19.196,10.62,11.42,23.55,23.19,79.61,-0.12,-0.96
30:34.1,19.205,10.62,11.42,23.55,23.19,79.61,-0.12,-0.96
30:34.1,19.216,10.52,11.35,23.51,23.06,79.27,-0.13,-0.94
30:34.1,19.226,10.53,11.36,23.46,23.06,79.24,-0.12,-0.95
30:34.1,19.237,10.53,11.36,23.46,23.06,79.24,-0.12,-0.95
30:34.1,19.247,10.55,11.45,23.49,23.09,79.41,-0.1,-0.97
30:34.2,19.256,10.55,11.45,23.49,23.09,79.41,-0.1,-0.97
30:34.2,19.267,10.56,11.38,23.42,23.12,79.31,-0.09,-0.96
30:34.2,19.282,10.5,11.36,23.56,23.16,79.41,-0.11,-0.92
30:34.2,19.288,10.5,11.36,23.56,23.16,79.41,-0.11,-0.92
30:34.2,19.297,10.53,11.4,23.54,23.19,79.49,-0.09,-0.94
30:34.2,19.314,10.53,11.35,23.55,23.19,79.45,-0.11,-0.93
30:34.2,19.316,10.53,11.35,23.55,23.19,79.45,-0.11,-0.93
30:34.2,19.328,10.53,11.35,23.6,23.26,79.57,-0.1,-0.91
30:34.2,19.338,10.53,11.35,23.6,23.26,79.57,-0.1,-0.91
30:34.2,19.348,10.46,11.33,23.65,23.24,79.5,-0.11,-0.89
30:34.3,19.358,10.49,11.23,23.66,23.3,79.51,-0.14,-0.86
30:34.3,19.368,10.49,11.23,23.66,23.3,79.51,-0.14,-0.86
30:34.3,19.378,10.48,11.21,23.63,23.2,79.35,-0.16,-0.87
30:34.3,19.397,10.44,11.19,23.65,23.18,79.28,-0.16,-0.86
30:34.3,19.407,10.44,11.19,23.65,23.18,79.28,-0.16,-0.86
30:34.3,19.417,10.46,11.18,23.75,23.22,79.42,-0.19,-0.84
30:34.3,19.426,10.46,11.18,23.75,23.22,79.42,-0.19,-0.84
30:34.3,19.434,10.36,11.18,23.83,23.26,79.45,-0.17,-0.81
30:34.3,19.443,10.42,11.12,23.88,23.21,79.44,-0.24,-0.8
30:34.3,19.452,10.42,11.12,23.88,23.21,79.44,-0.24,-0.8
30:34.4,19.462,10.4,11.15,23.92,23.22,79.5,-0.24,-0.8
30:34.4,19.47,10.38,11.05,23.97,23.24,79.45,-0.27,-0.76
30:34.4,19.488,10.38,11.05,23.97,23.24,79.45,-0.27,-0.76
30:34.4,19.49,10.34,11.04,23.95,23.22,79.37,-0.26,-0.76
30:34.4,19.499,10.34,11.04,23.95,23.22,79.37,-0.26,-0.76
30:34.4,19.512,10.35,10.97,23.99,23.21,79.34,-0.3,-0.74
30:34.4,19.522,10.37,11.02,24.02,23.19,79.42,-0.31,-0.75
30:34.4,19.531,10.37,11.02,24.02,23.19,79.42,-0.31,-0.75
30:34.4,19.541,10.39,10.96,24.04,23.19,79.4,-0.34,-0.74
30:34.4,19.555,10.35,10.99,24.03,23.13,79.32,-0.33,-0.75
30:34.5,19.56,10.35,10.99,24.03,23.13,79.32,-0.33,-0.75
30:34.5,19.571,10.37,11.03,24.03,23.16,79.41,-0.32,-0.76
30:34.5,19.585,10.37,11.03,24.03,23.16,79.41,-0.32,-0.76
30:34.5,19.591,10.33,10.98,24.04,23.16,79.33,-0.32,-0.74
30:34.5,19.606,10.4,11.01,23.98,23.2,79.41,-0.3,-0.76
30:34.5,19.615,10.4,11.01,23.98,23.2,79.41,-0.3,-0.76
30:34.5,19.623,10.4,11.06,24,23.17,79.45,-0.3,-0.77
30:34.5,19.632,10.4,10.98,24.09,23.19,79.48,-0.35,-0.74
30:34.5,19.642,10.4,10.98,24.09,23.19,79.48,-0.35,-0.74
30:34.5,19.65,10.44,10.97,24.18,23.19,79.6,-0.39,-0.74
30:34.6,19.666,10.44,10.97,24.18,23.19,79.6,-0.39,-0.74
30:34.6,19.676,10.36,10.99,24.12,23.18,79.47,-0.35,-0.73
30:34.6,19.682,10.4,11.04,24.08,23.14,79.48,-0.34,-0.76
30:34.6,19.692,10.4,11.04,24.08,23.14,79.48,-0.34,-0.76
30:34.6,19.702,10.46,10.97,24.08,23.1,79.43,-0.39,-0.77
30:34.6,19.711,10.48,11.06,24.09,23.04,79.49,-0.39,-0.8
30:34.6,19.725,10.48,11.06,24.09,23.04,79.49,-0.39,-0.8
30:34.6,19.735,10.5,11,24.01,23.01,79.35,-0.41,-0.8
30:34.6,19.743,10.5,11,24.01,23.01,79.35,-0.41,-0.8
30:34.7,19.762,10.36,10.94,23.95,23.02,79.09,-0.36,-0.76
30:34.7,19.764,10.33,10.93,24,23.05,79.13,-0.36,-0.74
30:34.7,19.774,10.33,10.93,24,23.05,79.13,-0.36,-0.74
30:34.7,19.792,10.39,10.91,24.09,23.04,79.25,-0.41,-0.74
30:34.7,19.794,10.36,10.89,24.13,23.11,79.31,-0.4,-0.72
30:34.7,19.804,10.36,10.89,24.13,23.11,79.31,-0.4,-0.72
30:34.7,19.815,10.39,11.01,24.13,23.2,79.55,-0.35,-0.74
30:34.7,19.825,10.39,11.01,24.13,23.2,79.55,-0.35,-0.74
30:34.7,19.835,10.27,10.9,24.17,23.25,79.41,-0.34,-0.68
30:34.7,19.845,10.25,10.91,24.23,23.26,79.47,-0.35,-0.67
30:34.7,19.854,10.25,10.91,24.23,23.26,79.47,-0.35,-0.67
30:34.8,19.864,10.3,10.95,24.2,23.24,79.51,-0.35,-0.7
30:34.8,19.875,10.29,10.87,24.29,23.32,79.59,-0.37,-0.66
30:34.8,19.885,10.29,10.87,24.29,23.32,79.59,-0.37,-0.66
30:34.8,19.9,10.18,10.96,24.27,23.25,79.48,-0.33,-0.66
30:34.8,19.905,10.18,10.96,24.27,23.25,79.48,-0.33,-0.66
30:34.8,19.918,10.13,10.84,24.29,23.28,79.36,-0.34,-0.62
30:34.8,19.927,10.1,10.87,24.25,23.27,79.31,-0.32,-0.62
30:34.8,19.936,10.1,10.87,24.25,23.27,79.31,-0.32,-0.62
30:34.8,19.946,10.04,10.75,24.44,23.3,79.35,-0.38,-0.55
30:34.9,19.956,9.96,10.8,24.47,23.39,79.45,-0.32,-0.53
30:34.9,19.974,9.96,10.8,24.47,23.39,79.45,-0.32,-0.53
30:34.9,19.977,9.93,10.78,24.5,23.42,79.46,-0.32,-0.51
30:34.9,19.986,9.93,10.78,24.5,23.42,79.46,-0.32,-0.51
30:34.9,20.005,9.87,10.69,24.49,23.39,79.27,-0.33,-0.48
30:34.9,20.007,9.9,10.68,24.54,23.49,79.43,-0.33,-0.47
30:34.9,20.02,9.9,10.68,24.54,23.49,79.43,-0.33,-0.47
30:34.9,20.033,9.81,10.68,24.56,23.54,79.42,-0.29,-0.44
30:34.9,20.043,9.79,10.75,24.57,23.56,79.49,-0.26,-0.45
30:34.9,20.052,9.79,10.75,24.57,23.56,79.49,-0.26,-0.45
30:35.0,20.058,9.76,10.68,24.55,23.5,79.32,-0.29,-0.43
30:35.0,20.069,9.79,10.65,24.57,23.49,79.33,-0.32,-0.43
30:35.0,20.078,9.79,10.65,24.57,23.49,79.33,-0.32,-0.43
30:35.0,20.087,9.71,10.67,24.56,23.47,79.24,-0.29,-0.42
30:35.0,20.097,9.71,10.67,24.56,23.47,79.24,-0.29,-0.42
30:35.0,20.116,9.67,10.7,24.51,23.51,79.22,-0.24,-0.42
30:35.0,20.125,9.7,10.73,24.55,23.66,79.47,-0.21,-0.41
30:35.0,20.135,9.7,10.73,24.55,23.66,79.47,-0.21,-0.41
30:35.0,20.144,9.6,10.68,24.71,23.73,79.55,-0.22,-0.35
30:35.0,20.154,9.57,10.64,24.68,23.72,79.44,-0.22,-0.34
30:35.1,20.162,9.57,10.64,24.68,23.72,79.44,-0.22,-0.34
30:35.1,20.172,9.48,10.65,24.79,23.86,79.61,-0.18,-0.3
30:35.1,20.182,9.48,10.65,24.79,23.86,79.61,-0.18,-0.3
30:35.1,20.189,9.39,10.57,24.82,23.89,79.5,-0.17,-0.25
30:35.1,20.2,9.41,10.6,24.79,23.97,79.6,-0.14,-0.26
30:35.1,20.21,9.41,10.6,24.79,23.97,79.6,-0.14,-0.26
30:35.1,20.22,9.36,10.6,24.83,23.95,79.57,-0.14,-0.24
30:35.1,20.23,9.36,10.55,24.72,23.98,79.44,-0.11,-0.24
30:35.1,20.24,9.36,10.55,24.72,23.98,79.44,-0.11,-0.24
30:35.1,20.25,9.29,10.58,24.68,24.01,79.38,-0.06,-0.23
30:35.2,20.26,9.29,10.58,24.68,24.01,79.38,-0.06,-0.23
30:35.2,20.277,9.21,10.53,24.68,23.98,79.22,-0.06,-0.2
30:35.2,20.28,9.23,10.53,24.73,24,79.31,-0.07,-0.2
30:35.2,20.29,9.23,10.53,24.73,24,79.31,-0.07,-0.2
30:35.2,20.305,9.18,10.56,24.74,23.97,79.27,-0.06,-0.19
30:35.2,20.31,9.24,10.5,24.68,24.03,79.27,-0.06,-0.19
30:35.2,20.326,9.24,10.5,24.68,24.03,79.27,-0.06,-0.19
30:35.2,20.335,9.34,10.57,24.77,24.14,79.64,-0.07,-0.21
30:35.2,20.343,9.34,10.57,24.77,24.14,79.64,-0.07,-0.21
30:35.2,20.352,9.26,10.53,24.74,24.09,79.44,-0.06,-0.19
30:35.3,20.362,9.25,10.54,24.68,24.11,79.4,-0.03,-0.2
30:35.3,20.372,9.25,10.54,24.68,24.11,79.4,-0.03,-0.2
30:35.3,20.382,9.29,10.57,24.64,24.04,79.36,-0.04,-0.23
30:35.3,20.394,9.35,10.62,24.64,23.98,79.42,-0.07,-0.26
30:35.3,20.403,9.35,10.62,24.64,23.98,79.42,-0.07,-0.26
30:35.3,20.414,9.33,10.61,24.61,23.93,79.3,-0.06,-0.26
30:35.3,20.423,9.33,10.61,24.61,23.93,79.3,-0.06,-0.26
30:35.3,20.433,9.36,10.63,24.5,23.92,79.24,-0.04,-0.29
30:35.3,20.443,9.43,10.66,24.54,23.92,79.38,-0.06,-0.31
30:35.3,20.453,9.43,10.66,24.54,23.92,79.38,-0.06,-0.31
30:35.4,20.463,9.48,10.67,24.53,23.86,79.37,-0.09,-0.33
30:35.4,20.473,9.51,10.72,24.44,23.85,79.35,-0.06,-0.36
30:35.4,20.49,9.51,10.72,24.44,23.85,79.35,-0.06,-0.36
30:35.4,20.499,9.63,10.74,24.49,23.89,79.57,-0.09,-0.38
30:35.4,20.508,9.63,10.74,24.49,23.89,79.57,-0.09,-0.38
30:35.4,20.517,9.65,10.75,24.5,23.94,79.66,-0.09,-0.38
30:35.4,20.528,9.61,10.78,24.41,23.83,79.45,-0.07,-0.4
30:35.4,20.537,9.61,10.78,24.41,23.83,79.45,-0.07,-0.4
30:35.4,20.546,9.59,10.75,24.48,23.78,79.43,-0.11,-0.39
30:35.4,20.554,9.63,10.76,24.3,23.74,79.26,-0.08,-0.42
30:35.5,20.57,9.63,10.76,24.3,23.74,79.26,-0.08,-0.42
30:35.5,20.575,9.72,10.79,24.33,23.66,79.32,-0.13,-0.46
30:35.5,20.586,9.68,10.79,24.31,23.68,79.28,-0.1,-0.45
30:35.5,20.597,9.68,10.76,24.31,23.68,79.26,-0.11,-0.44
30:35.5,20.605,9.72,10.82,24.41,23.67,79.44,-0.14,-0.45
30:35.5,20.616,9.72,10.82,24.41,23.67,79.44,-0.14,-0.45
30:35.5,20.625,9.66,10.79,24.31,23.66,79.25,-0.1,-0.44
30:35.5,20.636,9.68,10.73,24.41,23.71,79.36,-0.14,-0.42
30:35.5,20.646,9.68,10.73,24.41,23.71,79.36,-0.14,-0.42
30:35.5,20.655,9.69,10.87,24.41,23.74,79.53,-0.09,-0.45
30:35.6,20.673,9.59,10.77,24.41,23.73,79.33,-0.1,-0.41
30:35.6,20.682,9.59,10.77,24.41,23.73,79.33,-0.1,-0.41
30:35.6,20.692,9.65,10.81,24.52,23.76,79.56,-0.13,-0.41
30:35.6,20.698,9.65,10.81,24.52,23.76,79.56,-0.13,-0.41
30:35.6,20.708,9.59,10.82,24.44,23.78,79.45,-0.08,-0.41
30:35.6,20.717,9.65,10.74,24.48,23.7,79.4,-0.15,-0.41
30:35.6,20.729,9.65,10.74,24.48,23.7,79.4,-0.15,-0.41
30:35.6,20.741,9.64,10.83,24.46,23.69,79.44,-0.12,-0.43
30:35.6,20.75,9.62,10.78,24.45,23.68,79.36,-0.13,-0.42
30:35.7,20.76,9.62,10.78,24.45,23.68,79.36,-0.13,-0.42
30:35.7,20.77,9.61,10.78,24.48,23.7,79.4,-0.13,-0.41
30:35.7,20.78,9.61,10.78,24.48,23.7,79.4,-0.13,-0.41
30:35.7,20.789,9.63,10.75,24.51,23.7,79.42,-0.15,-0.4
30:35.7,20.799,9.57,10.73,24.6,23.8,79.53,-0.14,-0.36
30:35.7,20.809,9.57,10.73,24.6,23.8,79.53,-0.14,-0.36
30:35.7,20.82,9.49,10.78,24.58,23.78,79.46,-0.1,-0.36
30:35.7,20.83,9.57,10.69,24.52,23.78,79.39,-0.13,-0.36
30:35.7,20.848,9.57,10.69,24.52,23.78,79.39,-0.13,-0.36
30:35.8,20.857,9.61,10.71,24.44,23.72,79.31,-0.13,-0.39
30:35.8,20.865,9.6,10.75,24.53,23.66,79.37,-0.16,-0.4
30:35.8,20.875,9.6,10.75,24.53,23.66,79.37,-0.16,-0.4
30:35.8,20.883,9.62,10.78,24.43,23.7,79.36,-0.12,-0.42
30:35.8,20.893,9.62,10.78,24.43,23.7,79.36,-0.12,-0.42
30:35.8,20.904,9.63,10.71,24.46,23.64,79.27,-0.17,-0.4
30:35.8,20.912,9.66,10.81,24.52,23.67,79.49,-0.16,-0.43
30:35.8,20.921,9.66,10.81,24.52,23.67,79.49,-0.16,-0.43
30:35.8,20.932,9.65,10.76,24.49,23.71,79.44,-0.15,-0.41
30:35.8,20.942,9.63,10.8,24.5,23.7,79.46,-0.14,-0.42
30:35.8,20.951,9.63,10.8,24.5,23.7,79.46,-0.14,-0.42
30:35.9,20.964,9.64,10.76,24.52,23.69,79.44,-0.16,-0.41
30:35.9,20.973,9.64,10.76,24.52,23.69,79.44,-0.16,-0.41
30:35.9,20.983,9.63,10.8,24.48,23.7,79.44,-0.13,-0.42
30:35.9,20.991,9.67,10.76,24.44,23.73,79.42,-0.13,-0.42
30:35.9,21.007,9.67,10.76,24.44,23.73,79.42,-0.13,-0.42
30:35.9,21.016,9.72,10.82,24.4,23.67,79.43,-0.14,-0.46
30:35.9,21.024,9.72,10.86,24.37,23.64,79.41,-0.12,-0.47
30:35.9,21.033,9.72,10.86,24.37,23.64,79.41,-0.12,-0.47
30:35.9,21.043,9.69,10.81,24.42,23.68,79.42,-0.13,-0.44
30:35.9,21.054,9.69,10.81,24.42,23.68,79.42,-0.13,-0.44
30:36.0,21.064,9.71,10.79,24.35,23.68,79.35,-0.12,-0.45
30:36.0,21.075,9.75,10.84,24.43,23.72,79.56,-0.13,-0.46
30:36.0,21.085,9.75,10.84,24.43,23.72,79.56,-0.13,-0.46
30:36.0,21.095,9.78,10.86,24.34,23.68,79.48,-0.12,-0.49
30:36.0,21.105,9.78,10.84,24.29,23.61,79.34,-0.13,-0.49
30:36.0,21.115,9.78,10.84,24.29,23.61,79.34,-0.13,-0.49
30:36.0,21.124,9.84,10.83,24.28,23.6,79.37,-0.15,-0.51
30:36.0,21.139,9.84,10.83,24.28,23.6,79.37,-0.15,-0.51
30:36.0,21.146,9.83,10.83,24.25,23.53,79.26,-0.16,-0.52
30:36.1,21.156,9.75,10.87,24.26,23.51,79.21,-0.14,-0.51
30:36.1,21.166,9.75,10.87,24.26,23.51,79.21,-0.14,-0.51
30:36.1,21.176,9.85,10.89,24.28,23.53,79.37,-0.16,-0.53
30:36.1,21.186,9.91,10.91,24.21,23.49,79.34,-0.16,-0.56
30:36.1,21.205,9.91,10.91,24.21,23.49,79.34,-0.16,-0.56
30:36.1,21.207,9.95,10.93,24.27,23.48,79.46,-0.19,-0.57
30:36.1,21.224,9.89,10.85,24.22,23.49,79.27,-0.18,-0.54
30:36.1,21.233,9.89,10.85,24.22,23.49,79.27,-0.18,-0.54
30:36.1,21.242,9.95,10.99,24.21,23.43,79.41,-0.17,-0.6
30:36.1,21.251,9.95,10.99,24.21,23.43,79.41,-0.17,-0.6
30:36.2,21.26,9.97,10.96,24.21,23.48,79.45,-0.17,-0.59
30:36.2,21.268,10.02,10.96,24.2,23.44,79.45,-0.2,-0.61
30:36.2,21.279,10.02,10.96,24.2,23.44,79.45,-0.2,-0.61
30:36.2,21.289,9.98,11.01,24.27,23.48,79.57,-0.18,-0.6
30:36.2,21.298,9.98,10.98,24.28,23.47,79.54,-0.19,-0.59
30:36.2,21.317,9.98,10.98,24.28,23.47,79.54,-0.19,-0.59
30:36.2,21.318,9.97,11,24.23,23.5,79.53,-0.16,-0.6
30:36.2,21.329,9.97,11,24.23,23.5,79.53,-0.16,-0.6
30:36.2,21.34,10.05,10.91,24.2,23.43,79.42,-0.22,-0.61
30:36.2,21.352,10,10.96,24.26,23.48,79.53,-0.2,-0.59
30:36.3,21.36,10,10.96,24.26,23.48,79.53,-0.2,-0.59
30:36.3,21.369,9.95,10.89,24.24,23.49,79.4,-0.19,-0.57
30:36.3,21.379,9.92,10.88,24.23,23.44,79.3,-0.2,-0.56
30:36.3,21.39,9.92,10.88,24.23,23.44,79.3,-0.2,-0.56
30:36.3,21.4,9.86,10.83,24.26,23.47,79.24,-0.19,-0.53
30:36.3,21.409,9.86,10.83,24.26,23.47,79.24,-0.19,-0.53
30:36.3,21.42,9.88,10.76,24.26,23.5,79.22,-0.21,-0.51
30:36.3,21.434,9.87,10.81,24.32,23.63,79.45,-0.17,-0.5
30:36.3,21.444,9.87,10.81,24.32,23.63,79.45,-0.17,-0.5
30:36.3,21.453,9.84,10.83,24.38,23.53,79.4,-0.21,-0.5
30:36.4,21.462,9.82,10.83,24.5,23.74,79.71,-0.17,-0.46
30:36.4,21.472,9.82,10.83,24.5,23.74,79.71,-0.17,-0.46
30:36.4,21.481,9.75,10.78,24.55,23.7,79.6,-0.19,-0.43
30:36.4,21.491,9.75,10.78,24.55,23.7,79.6,-0.19,-0.43
30:36.4,21.505,9.69,10.75,24.59,23.64,79.5,-0.22,-0.42
30:36.4,21.513,9.62,10.7,24.63,23.65,79.43,-0.22,-0.38
30:36.4,21.522,9.62,10.7,24.63,23.65,79.43,-0.22,-0.38
30:36.4,21.532,9.62,10.7,24.63,23.62,79.4,-0.23,-0.38
30:36.4,21.542,9.61,10.72,24.57,23.67,79.4,-0.19,-0.39
30:36.4,21.552,9.61,10.72,24.57,23.67,79.4,-0.19,-0.39
30:36.5,21.564,9.62,10.7,24.55,23.59,79.29,-0.21,-0.4
30:36.5,21.573,9.62,10.7,24.55,23.59,79.29,-0.21,-0.4
30:36.5,21.583,9.51,10.63,24.54,23.67,79.18,-0.17,-0.34
30:36.5,21.593,9.65,10.76,24.48,23.63,79.35,-0.17,-0.42
30:36.5,21.603,9.65,10.76,24.48,23.63,79.35,-0.17,-0.42
30:36.5,21.613,9.58,10.73,24.45,23.66,79.25,-0.14,-0.4
30:36.5,21.624,9.53,10.69,24.5,23.73,79.28,-0.13,-0.36
30:36.5,21.642,9.53,10.69,24.5,23.73,79.28,-0.13,-0.36
30:36.5,21.649,9.63,10.73,24.54,23.79,79.52,-0.14,-0.39
30:36.6,21.659,9.59,10.71,24.51,23.81,79.45,-0.12,-0.37
