RealTimestamp,ElapsedSeconds,TopLeft(kg),TopRight(kg),BottomLeft(kg),BottomRight(kg),TotalWeight(kg),CoPX(cm),CoPY(cm)
44:21.8,32.491,3.66,31.32,5.41,28.13,79.4,16.45,-6.8
44:21.8,32.502,3.66,31.32,5.41,28.13,79.4,16.45,-6.8
44:21.8,32.512,3.6,31.37,5.35,28,79.2,16.51,-6.83
44:21.8,32.53,3.6,31.37,5.35,28,79.2,16.51,-6.83
44:21.8,32.54,3.48,31.37,5.18,27.96,78.88,16.66,-6.85
44:21.8,32.548,3.49,31.5,5.2,27.98,79.06,16.65,-6.86
44:21.8,32.557,3.49,31.5,5.2,27.98,79.06,16.65,-6.86
44:21.8,32.572,3.49,31.46,5.25,28.04,79.13,16.63,-6.84
44:21.8,32.573,3.42,31.51,5.28,28.25,79.35,16.67,-6.79
44:21.9,32.583,3.42,31.51,5.28,28.25,79.35,16.67,-6.79
44:21.9,32.593,3.47,31.56,5.27,28.22,79.41,16.65,-6.82
44:21.9,32.603,3.47,31.56,5.27,28.22,79.41,16.65,-6.82
44:21.9,32.614,3.56,31.79,5.26,28.12,79.61,16.62,-6.89
44:21.9,32.623,3.65,31.93,5.26,27.88,79.6,16.56,-6.97
44:21.9,32.634,3.65,31.93,5.26,27.88,79.6,16.56,-6.97
44:21.9,32.643,3.64,32.06,5.13,27.47,79.19,16.61,-7.09
44:21.9,32.654,3.75,32.17,5.09,27.16,79.07,16.56,-7.19
44:21.9,32.665,3.75,32.17,5.09,27.16,79.07,16.56,-7.19
44:21.9,32.673,3.85,32.21,5.08,26.82,78.86,16.49,-7.28
44:22.0,32.692,3.85,32.21,5.08,26.82,78.86,16.49,-7.28
44:22.0,32.695,3.96,32.26,5.07,26.65,78.83,16.42,-7.34
44:22.0,32.704,4.07,32.39,5.06,26.43,78.84,16.36,-7.42
44:22.0,32.715,4.07,32.39,5.06,26.43,78.84,16.36,-7.42
44:22.0,32.726,4.29,32.53,5.04,26.22,78.97,16.25,-7.53
44:22.0,32.735,4.43,32.67,5.05,25.8,78.83,16.14,-7.65
44:22.0,32.745,4.43,32.67,5.05,25.8,78.83,16.14,-7.65
44:22.0,32.756,4.64,32.79,4.93,25.45,78.7,16.08,-7.79
44:22.0,32.77,4.64,32.79,4.93,25.45,78.7,16.08,-7.79
44:22.1,32.776,4.66,33.01,4.88,25.2,78.64,16.09,-7.89
44:22.1,32.785,4.81,33.3,4.95,25.09,79.04,15.99,-7.96
44:22.1,32.796,4.81,33.3,4.95,25.09,79.04,15.99,-7.96
44:22.1,32.811,4.86,33.34,4.86,25.12,79.07,16.02,-7.99
44:22.1,32.817,4.76,33.3,4.85,25.05,78.84,16.07,-7.99
44:22.1,32.829,4.76,33.3,4.85,25.05,78.84,16.07,-7.99
44:22.1,32.842,4.78,33.35,4.91,25.14,79.07,16.04,-7.97
44:22.1,32.851,4.73,33.34,4.93,25.23,79.12,16.06,-7.94
44:22.1,32.861,4.73,33.34,4.93,25.23,79.12,16.06,-7.94
44:22.1,32.87,4.78,33.33,4.97,25.44,79.4,16.03,-7.89
44:22.2,32.881,4.78,33.33,4.97,25.44,79.4,16.03,-7.89
44:22.2,32.889,4.79,33.35,5.05,25.69,79.76,16.01,-7.83
44:22.2,32.9,4.8,33.32,5.09,25.81,79.9,15.99,-7.8
44:22.2,32.91,4.8,33.32,5.09,25.81,79.9,15.99,-7.8
44:22.2,32.919,4.68,33.22,5.04,25.81,79.63,16.07,-7.78
44:22.2,32.931,4.62,33.15,5.08,25.79,79.52,16.07,-7.75
44:22.2,32.94,4.62,33.15,5.08,25.79,79.52,16.07,-7.75
44:22.2,32.95,4.63,33.1,4.92,25.68,79.22,16.14,-7.8
44:22.2,32.96,4.6,33.07,4.91,25.61,79.08,16.15,-7.8
44:22.2,32.971,4.6,33.07,4.91,25.61,79.08,16.15,-7.8
44:22.3,32.981,4.58,33.16,4.96,25.75,79.33,16.15,-7.78
44:22.3,32.991,4.58,33.16,4.96,25.75,79.33,16.15,-7.78
44:22.3,33.006,4.5,33.09,4.85,25.74,79.07,16.25,-7.78
44:22.3,33.012,4.44,33.03,4.9,25.83,79.09,16.25,-7.73
44:22.3,33.022,4.44,33.03,4.9,25.83,79.09,16.25,-7.73
44:22.3,33.033,4.37,33.05,4.85,26.11,79.27,16.34,-7.68
44:22.3,33.044,4.17,32.9,4.9,26.76,79.61,16.46,-7.49
44:22.3,33.053,4.17,32.9,4.9,26.76,79.61,16.46,-7.49
44:22.3,33.062,3.82,32.71,4.92,27.41,79.74,16.67,-7.28
44:22.3,33.072,3.82,32.71,4.92,27.41,79.74,16.67,-7.28
44:22.4,33.082,3.59,32.55,4.78,27.42,79.22,16.86,-7.24
44:22.4,33.092,3.35,32.43,4.7,27.31,78.68,17.02,-7.21
44:22.4,33.107,3.35,32.43,4.7,27.31,78.68,17.02,-7.21
44:22.4,33.113,3.27,32.43,4.77,27.39,78.75,17.03,-7.17
44:22.4,33.124,3.27,32.44,4.84,27.63,79.07,17.01,-7.12
44:22.4,33.136,3.27,32.44,4.84,27.63,79.07,17.01,-7.12
44:22.4,33.143,3.26,32.64,4.9,27.62,79.3,16.99,-7.14
44:22.4,33.163,3.26,32.64,4.9,27.62,79.3,16.99,-7.14
44:22.4,33.165,3.35,32.76,4.89,27.57,79.45,16.96,-7.18
44:22.4,33.173,3.5,33.03,4.84,27.4,79.66,16.91,-7.29
44:22.5,33.192,3.5,33.03,4.84,27.4,79.66,16.91,-7.29
44:22.5,33.202,3.62,33.23,4.85,26.98,79.57,16.83,-7.42
44:22.5,33.212,3.74,33.29,4.71,26.54,79.17,16.81,-7.56
44:22.5,33.222,3.74,33.29,4.71,26.54,79.17,16.81,-7.56
44:22.5,33.232,3.86,33.41,4.62,26.2,78.98,16.77,-7.68
44:22.5,33.241,3.87,33.41,4.68,25.88,78.72,16.71,-7.74
44:22.5,33.249,3.87,33.34,4.68,25.88,78.65,16.71,-7.72
44:22.5,33.259,3.89,33.3,4.64,25.77,78.48,16.71,-7.75
44:22.5,33.268,3.89,33.3,4.64,25.77,78.48,16.71,-7.75
44:22.6,33.279,4.06,33.22,4.74,25.6,78.5,16.54,-7.78
44:22.6,33.286,4.12,33.11,4.83,25.72,78.66,16.46,-7.73
44:22.6,33.296,4.12,33.11,4.83,25.72,78.66,16.46,-7.73
44:22.6,33.31,4.24,33.21,4.85,25.9,79.08,16.41,-7.72
44:22.6,33.317,4.25,33.22,4.87,26.01,79.24,16.4,-7.7
44:22.6,33.327,4.25,33.22,4.87,26.01,79.24,16.4,-7.7
44:22.6,33.337,4.26,33.15,4.95,26.14,79.4,16.36,-7.65
44:22.6,33.347,4.26,33.15,4.95,26.14,79.4,16.36,-7.65
44:22.6,33.357,4.23,33.17,4.84,26.12,79.25,16.44,-7.67
44:22.6,33.369,4.19,33.19,4.78,25.95,79,16.48,-7.72
44:22.7,33.38,4.19,33.19,4.78,25.95,79,16.48,-7.72
44:22.7,33.388,4.2,33.25,4.86,26.08,79.28,16.44,-7.69
44:22.7,33.398,4.23,33.31,4.94,26.23,79.59,16.4,-7.66
44:22.7,33.412,4.23,33.31,4.94,26.23,79.59,16.4,-7.66
44:22.7,33.419,4.36,33.4,4.97,26.26,79.88,16.32,-7.68
44:22.7,33.429,4.36,33.4,4.97,26.26,79.88,16.32,-7.68
44:22.7,33.442,4.4,33.49,4.98,26.1,79.86,16.29,-7.73
44:22.7,33.45,4.47,33.64,4.94,25.84,79.78,16.27,-7.82
44:22.7,33.46,4.47,33.64,4.94,25.84,79.78,16.27,-7.82
44:22.7,33.47,4.68,33.72,4.81,25.45,79.55,16.2,-7.97
44:22.8,33.48,4.68,33.78,4.77,24.93,79.04,16.18,-8.09
44:22.8,33.489,4.68,33.78,4.77,24.93,79.04,16.18,-8.09
44:22.8,33.5,4.91,33.87,4.73,24.44,78.84,16.05,-8.24
44:22.8,33.509,4.91,33.87,4.73,24.44,78.84,16.05,-8.24
44:22.8,33.52,4.99,33.81,4.71,24.12,78.52,15.98,-8.32
44:22.8,33.529,5.11,33.69,4.85,24.1,78.64,15.83,-8.29
44:22.8,33.539,5.11,33.69,4.85,24.1,78.64,15.83,-8.29
44:22.8,33.55,5.23,33.82,4.84,24.1,78.87,15.79,-8.33
44:22.8,33.56,5.26,33.84,4.95,24.13,79.06,15.72,-8.31
44:22.9,33.579,5.26,33.84,4.95,24.13,79.06,15.72,-8.31
44:22.9,33.589,5.37,33.86,5.02,24.25,79.39,15.64,-8.29
44:22.9,33.59,5.37,33.86,5.02,24.25,79.39,15.64,-8.29
44:22.9,33.601,5.27,33.73,4.93,24.39,79.21,15.74,-8.25
44:22.9,33.612,5.24,33.6,5.01,24.42,79.15,15.7,-8.2
44:22.9,33.626,5.24,33.6,5.01,24.42,79.15,15.7,-8.2
44:22.9,33.634,5.18,33.51,4.92,24.51,79,15.78,-8.18
44:22.9,33.64,5.09,33.52,4.94,24.64,79.07,15.83,-8.13
44:22.9,33.651,5.09,33.52,4.94,24.64,79.07,15.83,-8.13
44:22.9,33.665,5.06,33.44,4.9,24.84,79.12,15.87,-8.09
44:22.9,33.672,5.06,33.44,4.9,24.84,79.12,15.87,-8.09
44:23.0,33.682,4.95,33.49,4.96,25.15,79.44,15.93,-8
44:23.0,33.692,4.82,33.38,5.01,25.7,79.79,16.02,-7.85
44:23.0,33.703,4.82,33.38,5.01,25.7,79.79,16.02,-7.85
44:23.0,33.712,4.54,33.19,4.98,26.16,79.76,16.2,-7.69
44:23.0,33.722,4.25,33.07,4.99,26.61,79.8,16.38,-7.54
44:23.0,33.732,4.25,33.07,4.99,26.61,79.8,16.38,-7.54
44:23.0,33.743,4.1,33.13,4.9,26.72,79.73,16.52,-7.52
44:23.0,33.757,4.1,33.13,4.9,26.72,79.73,16.52,-7.52
44:23.0,33.763,3.97,33.27,4.7,26.6,79.42,16.69,-7.59
44:23.0,33.773,3.94,33.45,4.67,26.61,79.55,16.74,-7.61
44:23.1,33.783,3.94,33.45,4.67,26.61,79.55,16.74,-7.61
44:23.1,33.802,3.78,33.57,4.57,26.83,79.64,16.9,-7.58
44:23.1,33.803,3.56,33.51,4.52,27.06,79.53,17.06,-7.5
44:23.1,33.813,3.56,33.51,4.52,27.06,79.53,17.06,-7.5
44:23.1,33.832,3.38,33.47,4.43,27.06,79.22,17.21,-7.49
44:23.1,33.84,3.17,33.51,4.31,27.02,78.9,17.39,-7.49
44:23.1,33.845,3.17,33.51,4.31,27.02,78.9,17.39,-7.49
44:23.1,33.857,3.17,33.83,4.22,26.89,79,17.45,-7.58
44:23.1,33.864,3.17,33.83,4.22,26.89,79,17.45,-7.58
44:23.1,33.874,3.18,34.21,4.07,26.86,79.21,17.55,-7.68
44:23.2,33.884,3.18,34.5,3.96,26.82,79.36,17.63,-7.76
44:23.2,33.894,3.18,34.5,3.96,26.82,79.36,17.63,-7.76
44:23.2,33.905,3.18,34.87,3.88,26.51,79.32,17.67,-7.89
44:23.2,33.916,3.14,34.87,3.67,26.51,79.07,17.81,-7.93
44:23.2,33.926,3.14,35.11,3.67,26.25,79.05,17.81,-8.01
44:23.2,33.945,3.13,35.33,3.63,25.94,78.92,17.83,-8.12
44:23.2,33.946,3.13,35.33,3.63,25.94,78.92,17.83,-8.12
44:23.2,33.956,3.14,35.48,3.45,25.66,78.62,17.92,-8.23
44:23.2,33.966,3.15,35.67,3.43,25.49,78.62,17.93,-8.3
44:23.3,33.985,3.15,35.67,3.43,25.49,78.62,17.93,-8.3
44:23.3,33.986,3.18,35.81,3.35,25.22,78.45,17.95,-8.4
44:23.3,33.995,3.19,35.88,3.36,25.2,78.51,17.94,-8.41
44:23.3,34.013,3.19,35.88,3.36,25.2,78.51,17.94,-8.41
44:23.3,34.017,3.26,36.01,3.37,25.09,78.61,17.9,-8.46
44:23.3,34.027,3.26,36.01,3.37,25.09,78.61,17.9,-8.46
44:23.3,34.038,3.36,36.15,3.36,25.04,78.79,17.85,-8.51
44:23.3,34.047,3.37,36.39,3.43,25.15,79.23,17.83,-8.51
44:23.3,34.059,3.37,36.39,3.43,25.15,79.23,17.83,-8.51
44:23.3,34.069,3.41,36.56,3.36,25.31,79.52,17.87,-8.52
44:23.4,34.079,3.41,36.57,3.36,25.39,79.61,17.87,-8.51
44:23.4,34.089,3.41,36.57,3.36,25.39,79.61,17.87,-8.51
44:23.4,34.1,3.38,36.56,3.39,25.28,79.49,17.87,-8.52
44:23.4,34.109,3.38,36.56,3.39,25.28,79.49,17.87,-8.52
44:23.4,34.119,3.4,36.51,3.37,25.05,79.2,17.85,-8.57
44:23.4,34.13,3.53,36.57,3.26,24.41,78.65,17.8,-8.75
44:23.4,34.139,3.53,36.57,3.26,24.41,78.65,17.8,-8.75
44:23.4,34.15,3.67,36.75,3.26,23.79,78.34,17.7,-8.92
44:23.4,34.161,3.96,36.89,3.29,23.17,78.19,17.49,-9.11
44:23.5,34.179,3.96,36.89,3.29,23.17,78.19,17.49,-9.11
44:23.5,34.181,4.24,37.23,3.28,22.61,78.24,17.32,-9.32
44:23.5,34.191,4.58,37.37,3.44,22.41,78.67,17.04,-9.4
44:23.5,34.206,4.58,37.37,3.44,22.41,78.67,17.04,-9.4
44:23.5,34.212,4.86,37.45,3.63,22.39,79.21,16.79,-9.41
44:23.5,34.222,4.86,37.45,3.63,22.39,79.21,16.79,-9.41
44:23.5,34.232,5.07,37.42,3.72,22.51,79.6,16.64,-9.39
44:23.5,34.242,5.25,37.41,3.82,22.53,79.89,16.49,-9.38
44:23.5,34.252,5.25,37.41,3.82,22.53,79.89,16.49,-9.38
44:23.5,34.262,5.34,37.4,3.86,22.57,80.05,16.42,-9.37
44:23.5,34.272,5.27,37.16,3.86,22.61,79.78,16.44,-9.33
44:23.6,34.282,5.27,37.16,3.86,22.61,79.78,16.44,-9.33
44:23.6,34.301,5.06,36.81,3.89,22.96,79.6,16.54,-9.17
44:23.6,34.302,5.06,36.81,3.89,22.96,79.6,16.54,-9.17
44:23.6,34.312,4.79,36.32,3.93,23.48,79.4,16.67,-8.94
44:23.6,34.33,4.51,35.92,4.04,24.35,79.7,16.79,-8.64
44:23.6,34.339,4.51,35.92,4.04,24.35,79.7,16.79,-8.64
44:23.6,34.349,4.14,35.54,4.05,25.04,79.65,17.01,-8.39
44:23.6,34.357,4,35.21,4.08,25.25,79.43,17.06,-8.28
44:23.6,34.363,4,35.21,4.08,25.25,79.43,17.06,-8.28
44:23.6,34.373,3.79,35.05,4.11,25.58,79.41,17.16,-8.15
44:23.7,34.383,3.79,35.05,4.11,25.58,79.41,17.16,-8.15
44:23.7,34.394,3.79,34.87,4.17,26,79.72,17.15,-8.03
44:23.7,34.404,3.59,34.6,4.34,26.34,79.75,17.17,-7.85
44:23.7,34.414,3.59,34.6,4.34,26.34,79.75,17.17,-7.85
44:23.7,34.424,3.59,34.38,4.41,26.64,79.89,17.14,-7.75
44:23.7,34.434,3.44,34.15,4.37,26.63,79.47,17.22,-7.7
44:23.7,34.452,3.44,34.15,4.37,26.63,79.47,17.22,-7.7
44:23.7,34.453,3.46,34.02,4.46,26.61,79.43,17.15,-7.67
44:23.7,34.471,3.46,34.02,4.46,26.61,79.43,17.15,-7.67
44:23.8,34.476,3.47,33.98,4.41,26.55,79.29,17.17,-7.68
44:23.8,34.485,3.55,34.02,4.42,26.51,79.38,17.12,-7.71
44:23.8,34.495,3.55,34.02,4.42,26.51,79.38,17.12,-7.71
44:23.8,34.505,3.45,33.97,4.36,26.52,79.18,17.2,-7.7
44:23.8,34.514,3.5,33.73,4.35,26.58,79.04,17.17,-7.66
44:23.8,34.524,3.5,33.73,4.35,26.58,79.04,17.17,-7.66
44:23.8,34.534,3.35,33.68,4.39,26.67,78.98,17.23,-7.6
44:23.8,34.544,3.35,33.68,4.39,26.67,78.98,17.23,-7.6
44:23.8,34.554,3.22,33.42,4.36,26.9,78.79,17.32,-7.5
44:23.8,34.564,3.13,33.14,4.47,26.99,78.62,17.29,-7.4
44:23.8,34.575,3.13,33.14,4.47,26.99,78.62,17.29,-7.4
44:23.9,34.585,3.06,33.07,4.41,26.95,78.38,17.36,-7.39
44:23.9,34.599,3.13,33.08,4.41,26.68,78.19,17.3,-7.46
44:23.9,34.605,3.13,33.08,4.41,26.68,78.19,17.3,-7.46
44:23.9,34.616,3.34,33.29,4.48,26.59,78.58,17.15,-7.53
44:23.9,34.626,3.34,33.29,4.48,26.59,78.58,17.15,-7.53
44:23.9,34.636,3.45,33.62,4.62,26.68,79.26,17.05,-7.56
44:23.9,34.646,3.66,33.75,4.62,26.78,79.69,16.95,-7.59
44:23.9,34.656,3.66,33.75,4.62,26.78,79.69,16.95,-7.59
44:23.9,34.666,3.76,33.78,4.76,26.89,80.09,16.83,-7.57
44:24.0,34.675,3.77,33.66,4.76,27.05,80.14,16.83,-7.52
44:24.0,34.686,3.77,33.66,4.76,27.05,80.14,16.83,-7.52
44:24.0,34.705,3.79,33.52,4.93,27.04,80.17,16.72,-7.47
44:24.0,34.714,3.79,33.52,4.93,27.04,80.17,16.72,-7.47
44:24.0,34.723,3.84,33.28,4.94,26.81,79.76,16.65,-7.48
44:24.0,34.732,3.82,32.95,4.9,26.66,79.22,16.64,-7.46
44:24.0,34.737,3.82,32.95,4.9,26.66,79.22,16.64,-7.46
44:24.0,34.747,3.79,32.5,5,26.62,78.8,16.57,-7.37
44:24.0,34.76,3.84,32.25,5.12,26.8,78.91,16.47,-7.28
44:24.0,34.769,3.84,32.25,5.12,26.8,78.91,16.47,-7.28
44:24.1,34.779,3.92,31.98,5.3,27.14,79.24,16.34,-7.15
44:24.1,34.792,3.92,31.98,5.3,27.14,79.24,16.34,-7.15
44:24.1,34.799,4,31.92,5.48,27.59,79.86,16.24,-7.04
44:24.1,34.808,4.07,31.96,5.68,27.88,80.47,16.13,-6.97
44:24.1,34.822,4.07,31.96,5.68,27.88,80.47,16.13,-6.97
44:24.1,34.827,4.12,31.63,5.73,27.85,80.21,16.04,-6.92
44:24.1,34.843,3.97,31.18,5.64,27.89,79.57,16.13,-6.83
44:24.1,34.852,3.97,31.18,5.64,27.89,79.57,16.13,-6.83
44:24.1,34.86,3.9,30.68,5.69,27.75,78.91,16.09,-6.75
44:24.1,34.87,3.9,30.68,5.69,27.75,78.91,16.09,-6.75
44:24.2,34.88,3.85,30.26,5.79,27.68,78.46,16.02,-6.66
44:24.2,34.889,3.84,30.07,5.85,27.87,78.51,15.99,-6.58
44:24.2,34.9,3.84,30.07,5.85,27.87,78.51,15.99,-6.58
44:24.2,34.91,3.96,30.13,5.91,27.95,78.83,15.91,-6.59
44:24.2,34.92,4.01,30.38,5.94,27.94,79.16,15.89,-6.64
44:24.2,34.934,4.01,30.38,5.94,27.94,79.16,15.89,-6.64
44:24.2,34.942,4.16,30.64,5.86,27.89,79.43,15.87,-6.73
44:24.2,34.951,4.16,30.64,5.86,27.89,79.43,15.87,-6.73
44:24.2,34.96,4.18,30.79,5.75,27.77,79.37,15.92,-6.8
44:24.2,34.97,4.16,30.89,5.64,27.62,79.18,15.98,-6.86
44:24.3,34.98,4.16,30.89,5.64,27.62,79.18,15.98,-6.86
44:24.3,34.991,4.07,31.03,5.58,27.56,79.11,16.07,-6.89
44:24.3,35.006,4.02,30.99,5.59,27.67,79.15,16.1,-6.85
44:24.3,35.012,4.02,30.99,5.59,27.67,79.15,16.1,-6.85
44:24.3,35.022,3.93,31.06,5.6,27.89,79.36,16.16,-6.81
44:24.3,35.032,3.93,31.06,5.6,27.89,79.36,16.16,-6.81
44:24.3,35.051,3.82,30.94,5.62,28.26,79.52,16.23,-6.7
44:24.3,35.052,3.7,30.92,5.71,28.68,79.9,16.28,-6.59
44:24.3,35.07,3.7,30.92,5.71,28.68,79.9,16.28,-6.59
44:24.4,35.081,3.5,30.78,5.61,28.94,79.71,16.45,-6.5
44:24.4,35.082,3.31,30.66,5.66,29.33,79.84,16.54,-6.37
44:24.4,35.102,3.31,30.66,5.66,29.33,79.84,16.54,-6.37
44:24.4,35.103,3.19,30.73,5.56,29.68,80.05,16.69,-6.32
44:24.4,35.113,3.19,30.73,5.56,29.68,80.05,16.69,-6.32
44:24.4,35.133,2.94,30.7,5.51,30.08,80.11,16.88,-6.21
44:24.4,35.134,2.71,30.84,5.36,30.28,80.07,17.11,-6.18
44:24.4,35.144,2.71,30.84,5.36,30.28,80.07,17.11,-6.18
44:24.4,35.153,2.55,30.92,5.19,30.18,79.73,17.29,-6.21
44:24.4,35.163,2.4,30.97,5,29.74,78.99,17.44,-6.3
44:24.4,35.173,2.4,30.97,5,29.74,78.99,17.44,-6.3
44:24.5,35.183,2.34,31.14,4.86,29.18,78.4,17.53,-6.45
44:24.5,35.195,2.34,31.14,4.67,29.18,78.21,17.63,-6.48
44:24.5,35.204,2.36,31.34,4.67,28.57,77.83,17.6,-6.63
44:24.5,35.214,2.55,31.71,4.53,28.09,77.76,17.56,-6.84
44:24.5,35.224,2.55,31.71,4.53,28.09,77.76,17.56,-6.84
44:24.5,35.235,2.68,32.15,4.46,27.57,77.75,17.52,-7.05
44:24.5,35.244,2.84,32.46,4.44,27.33,77.95,17.45,-7.18
44:24.5,35.255,2.84,32.46,4.44,27.33,77.95,17.45,-7.18
44:24.5,35.265,3.02,32.81,4.53,27.34,78.59,17.32,-7.25
44:24.5,35.275,3.17,33.08,4.55,27.4,79.09,17.25,-7.3
44:24.6,35.286,3.17,33.08,4.55,27.4,79.09,17.25,-7.3
44:24.6,35.296,3.23,33.35,4.5,27.47,79.43,17.27,-7.35
44:24.6,35.304,3.23,33.35,4.5,27.47,79.43,17.27,-7.35
44:24.6,35.32,3.27,33.63,4.47,27.47,79.73,17.28,-7.41
44:24.6,35.326,3.33,33.78,4.49,27.27,79.76,17.24,-7.48
44:24.6,35.336,3.33,33.78,4.49,27.27,79.76,17.24,-7.48
44:24.6,35.346,3.37,33.8,4.39,26.91,79.36,17.25,-7.57
44:24.6,35.356,3.37,33.8,4.39,26.91,79.36,17.25,-7.57
44:24.6,35.366,3.43,33.76,4.4,26.6,79.07,17.18,-7.64
44:24.7,35.375,3.53,33.77,4.41,26.39,78.99,17.11,-7.69
44:24.7,35.395,3.53,33.77,4.41,26.39,78.99,17.11,-7.69
44:24.7,35.403,3.65,33.83,4.43,26.22,79.01,17.03,-7.75
44:24.7,35.412,3.84,33.9,4.49,25.93,79.05,16.87,-7.83
44:24.7,35.422,3.84,33.9,4.49,25.93,79.05,16.87,-7.83
44:24.7,35.43,4.01,34.09,4.45,25.51,78.94,16.79,-7.98
44:24.7,35.44,4.27,34.38,4.48,25.09,79.11,16.62,-8.14
44:24.7,35.45,4.27,34.38,4.48,25.09,79.11,16.62,-8.14
44:24.7,35.459,4.55,34.52,4.54,24.83,79.33,16.43,-8.25
44:24.7,35.469,4.55,34.52,4.54,24.83,79.33,16.43,-8.25
44:24.8,35.482,4.69,34.53,4.61,24.63,79.35,16.3,-8.3
44:24.8,35.491,4.82,34.52,4.62,24.49,79.34,16.22,-8.34
44:24.8,35.5,4.82,34.52,4.62,24.49,79.34,16.22,-8.34
44:24.8,35.51,4.94,34.51,4.65,24.29,79.29,16.12,-8.39
44:24.8,35.519,5.03,34.53,4.71,24.2,79.36,16.03,-8.41
44:24.8,35.529,5.03,34.53,4.71,24.2,79.36,16.03,-8.41
44:24.8,35.542,5.14,34.64,4.55,24.09,79.3,16.06,-8.5
44:24.8,35.549,5.14,34.64,4.55,24.09,79.3,16.06,-8.5
44:24.8,35.563,5.01,34.44,4.55,24.06,78.95,16.11,-8.46
44:24.8,35.571,4.9,34.28,4.51,24.14,78.71,16.18,-8.41
44:24.9,35.581,4.9,34.28,4.51,24.14,78.71,16.18,-8.41
44:24.9,35.589,4.73,34.17,4.4,24.29,78.47,16.34,-8.36
44:24.9,35.599,4.69,34.14,4.56,24.59,78.86,16.29,-8.25
44:24.9,35.609,4.69,34.14,4.56,24.59,78.86,16.29,-8.25
44:24.9,35.62,4.67,34.22,4.65,24.87,79.29,16.29,-8.19
44:24.9,35.63,4.67,34.22,4.65,24.87,79.29,16.29,-8.19
44:24.9,35.64,4.59,34.18,4.67,25.19,79.52,16.34,-8.1
44:24.9,35.649,4.6,34.15,4.76,25.53,79.92,16.31,-8.02
44:24.9,35.66,4.6,34.15,4.76,25.53,79.92,16.31,-8.02
44:24.9,35.674,4.67,34.26,4.79,25.74,80.34,16.29,-8
44:25.0,35.681,4.56,34.27,4.77,25.82,80.3,16.36,-7.97
44:25.0,35.696,4.56,34.27,4.77,25.82,80.3,16.36,-7.97
44:25.0,35.701,4.6,34.41,4.74,25.77,80.41,16.36,-8.01
44:25.0,35.72,4.6,34.41,4.74,25.77,80.41,16.36,-8.01
44:25.0,35.721,4.36,34.32,4.6,26.06,80.23,16.58,-7.93
44:25.0,35.731,4,34.03,4.53,26.62,80.06,16.83,-7.74
44:25.0,35.746,4,34.03,4.53,26.62,80.06,16.83,-7.74
44:25.0,35.752,3.64,33.69,4.46,27.01,79.69,17.06,-7.57
44:25.0,35.769,3.18,33.18,4.36,27.32,78.93,17.35,-7.37
44:25.1,35.78,3.18,33.18,4.36,27.32,78.93,17.35,-7.37
44:25.1,35.788,2.75,32.79,4.25,27.61,78.29,17.64,-7.2
44:25.1,35.799,2.75,32.79,4.25,27.61,78.29,17.64,-7.2
44:25.1,35.807,2.38,32.33,4.2,28.04,77.83,17.88,-6.99
44:25.1,35.816,2.16,32.18,4.23,28.7,78.16,18.02,-6.8
44:25.1,35.824,2.16,32.18,4.23,28.7,78.16,18.02,-6.8
44:25.1,35.832,2.09,32.35,4.29,29.09,78.71,18.05,-6.73
44:25.1,35.842,2.02,32.53,4.22,29.22,78.87,18.15,-6.74
44:25.1,35.857,2.02,32.53,4.22,29.22,78.87,18.15,-6.74
44:25.1,35.863,2.16,32.82,4.2,28.91,78.98,18.08,-6.88
44:25.1,35.873,2.16,32.82,4.2,28.91,78.98,18.08,-6.88
44:25.2,35.883,2.21,33.23,4.04,28.52,78.89,18.15,-7.05
44:25.2,35.893,2.3,33.64,3.96,28.27,79.05,18.15,-7.2
44:25.2,35.905,2.3,33.64,3.96,28.27,79.05,18.15,-7.2
44:25.2,35.915,2.47,34.03,3.79,27.73,78.9,18.15,-7.42
44:25.2,35.923,2.51,34.19,3.72,27.39,78.68,18.15,-7.54
44:25.2,35.933,2.51,34.19,3.72,27.39,78.68,18.15,-7.54
44:25.2,35.948,2.75,34.4,3.76,26.99,78.78,17.98,-7.68
44:25.2,35.954,2.75,34.4,3.76,26.99,78.78,17.98,-7.68
44:25.2,35.965,2.85,34.7,3.79,26.72,78.94,17.91,-7.79
44:25.3,35.975,3.09,34.98,3.85,26.26,79.06,17.74,-7.95
44:25.3,35.985,3.09,34.98,3.85,26.26,79.06,17.74,-7.95
44:25.3,35.994,3.29,35.13,3.81,25.56,78.67,17.61,-8.15
44:25.3,36.004,3.66,35.33,3.8,25.17,78.85,17.4,-8.31
44:25.3,36.017,3.66,35.33,3.8,25.17,78.85,17.4,-8.31
44:25.3,36.025,3.96,35.6,4.03,25.21,79.69,17.13,-8.35
44:25.3,36.035,3.96,35.6,4.03,25.21,79.69,17.13,-8.35
44:25.3,36.045,4.2,35.89,4.15,25.27,80.39,16.96,-8.39
44:25.3,36.055,4.32,36,4.15,25.03,80.38,16.89,-8.47
44:25.3,36.069,4.32,36,4.15,25.03,80.38,16.89,-8.47
44:25.4,36.076,4.4,35.94,4,24.75,79.97,16.9,-8.56
44:25.4,36.087,4.39,35.66,4,24.36,79.3,16.86,-8.6
44:25.4,36.095,4.39,35.66,4,24.36,79.3,16.86,-8.6
44:25.4,36.106,4.28,35.4,4.01,24.15,78.73,16.87,-8.59
44:25.4,36.117,4.28,35.4,4.01,24.15,78.73,16.87,-8.59
